t,y_T,y_V,V
7.999999999999988,0.0009380267766386175,0.005033034178864455,0.4543705869129509
8.099999999999987,0.000892546397016913,0.004890639240099918,0.4531889102041754
8.199999999999987,0.0008492711409397054,0.004752272948442707,0.45203618547470314
8.299999999999986,0.0008080940926361295,0.004617821325140093,0.45091155012604955
8.399999999999986,0.0007689135201637222,0.0044871736161338225,0.4498141741975535
8.499999999999986,0.0007316326240696655,0.004360222200826848,0.44874325882957944
8.599999999999985,0.0006961592982382307,0.004236862503431232,0.4476980348125357
8.699999999999985,0.0006624059023335719,0.004116992906824207,0.44667776121622527
8.799999999999985,0.0006302890452756683,0.004000514668841422,0.44568172409444085
8.899999999999984,0.0005997293792144693,0.003887331840938427,0.4447092352600755
8.999999999999984,0.0005706514034932373,0.003777351189153394,0.4437596311263554
